Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
884,ORD-2024-00884,2024-01-08,2024-01-13,Standard Class,CU6839,Kavita Joshi,Home Office,India,Hyderabad,Telangana,500001,South,PR-FU-54938,Office Supplies,Paper,Printer Paper,12055.56,9,0.05,1603.5
885,ORD-2025-00885,2025-07-12,2025-07-13,Second Class,CU8935,Manish Kumar,Corporate,India,Pune,Maharashtra,411001,West,PR-FU-21240,Technology,Phones,Smartphone,42264.56,10,0.1,-1218.49
886,ORD-2025-00886,2025-09-29,2025-10-04,Standard Class,CU1837,Rohit Desai,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-TE-18463,Office Supplies,Storage,File Cabinet,4274.8,2,0.0,1018.98
887,ORD-2025-00887,2025-11-11,2025-11-13,Same Day,CU1589,Rohit Patil,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-FU-75311,Technology,Phones,Smartphone,51633.09,2,0.2,-3119.17
888,ORD-2025-00888,2025-01-06,2025-01-07,Second Class,CU8257,Karan Sharma,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-FU-81474,Furniture,Chairs,Office Chair,183766.39,8,0.0,7308.35
889,ORD-2025-00889,2025-04-10,2025-04-14,Standard Class,CU2865,Karan Yadav,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-OS-38887,Technology,Laptops,Gaming Laptop,73515.03,4,0.05,1258.37
890,ORD-2025-00890,2025-06-26,2025-06-28,Standard Class,CU4572,Arjun Joshi,Home Office,India,Patna,Bihar,800001,East,PR-OS-70098,Technology,Accessories,Headphones,417495.45,8,0.3,-36961.06
891,ORD-2025-00891,2025-08-24,2025-08-25,First Class,CU6602,Manish Gupta,Consumer,India,Hyderabad,Telangana,500001,South,PR-TE-89852,Furniture,Furnishings,Wall Clock,70908.41,10,0.1,-5704.54
892,ORD-2025-00892,2025-11-08,2025-11-09,Standard Class,CU9089,Sachin Singh,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-69670,Furniture,Bookcases,Office Bookcase,29098.42,7,0.05,676.01
893,ORD-2024-00893,2024-06-09,2024-06-11,Second Class,CU2688,Anjali Patil,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-TE-28460,Technology,Accessories,Mouse,693844.84,10,0.0,38142.42
894,ORD-2024-00894,2024-03-13,2024-03-16,Standard Class,CU5373,Amit Kumar,Corporate,India,Delhi,Delhi,110001,Central,PR-FU-55805,Furniture,Furnishings,Desk Lamp,6809.8,7,0.2,626.33
895,ORD-2024-00895,2024-01-17,2024-01-19,First Class,CU2887,Amit Singh,Corporate,India,Patna,Bihar,800001,East,PR-FU-44603,Office Supplies,Binders,Ring Binder,4708.72,3,0.15,-270.74
896,ORD-2025-00896,2025-04-16,2025-04-18,Standard Class,CU5779,Sachin Yadav,Consumer,India,Mumbai,Maharashtra,400001,West,PR-TE-66908,Technology,Phones,Android Phone,161373.61,4,0.1,-9127.67
897,ORD-2025-00897,2025-08-26,2025-08-27,Standard Class,CU4311,Simran More,Consumer,India,Pune,Maharashtra,411001,West,PR-TE-34259,Furniture,Furnishings,Wall Clock,42858.6,3,0.1,8158.6
898,ORD-2025-00898,2025-01-24,2025-01-29,Same Day,CU1841,Sachin More,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-55706,Furniture,Bookcases,Wooden Bookcase,62040.52,5,0.15,11919.08
899,ORD-2024-00899,2024-10-25,2024-10-28,Standard Class,CU2633,Deepak Yadav,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-TE-66172,Technology,Accessories,USB Cable,161983.93,8,0.05,25429.12
900,ORD-2025-00900,2025-08-14,2025-08-18,Second Class,CU1567,Arjun Rao,Home Office,India,Ahmedabad,Gujarat,380001,West,PR-FU-87751,Technology,Laptops,Business Laptop,465078.84,10,0.2,40834.32
901,ORD-2024-00901,2024-02-27,2024-02-28,First Class,CU8312,Rahul Shah,Consumer,India,Patna,Bihar,800001,East,PR-TE-96450,Office Supplies,Storage,Storage Box,10592.35,3,0.1,1242.93
902,ORD-2024-00902,2024-10-19,2024-10-24,Standard Class,CU3563,Vikas Gupta,Consumer,India,Bangalore,Karnataka,560001,South,PR-OS-27637,Office Supplies,Storage,Document Storage,4739.52,6,0.1,316.75
903,ORD-2025-00903,2025-09-06,2025-09-10,Second Class,CU2378,Priya Jain,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-FU-37491,Furniture,Furnishings,Desk Lamp,3784.12,4,0.0,272.89
904,ORD-2024-00904,2024-10-27,2024-10-28,Standard Class,CU4816,Meena Jain,Consumer,India,Kolkata,West Bengal,700001,East,PR-OS-15037,Office Supplies,Binders,File Binder,7078.18,2,0.15,-741.05
905,ORD-2024-00905,2024-01-03,2024-01-06,Second Class,CU8450,Deepak Gupta,Consumer,India,Delhi,Delhi,110001,Central,PR-FU-18104,Furniture,Chairs,Office Chair,16305.03,1,0.1,1999.49
906,ORD-2024-00906,2024-06-30,2024-07-01,Standard Class,CU6319,Akash Shah,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-OS-54227,Technology,Laptops,Gaming Laptop,582021.27,8,0.3,73291.21
907,ORD-2024-00907,2024-11-22,2024-11-24,Standard Class,CU3953,Neha Desai,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-TE-86151,Technology,Accessories,Headphones,860204.71,10,0.0,13218.77
908,ORD-2024-00908,2024-12-08,2024-12-11,Second Class,CU6899,Manish More,Consumer,India,Hyderabad,Telangana,500001,South,PR-OS-19888,Office Supplies,Storage,Document Storage,1659.44,7,0.1,37.07
909,ORD-2025-00909,2025-07-29,2025-08-01,Standard Class,CU2982,Arjun Sharma,Consumer,India,Bangalore,Karnataka,560001,South,PR-OS-45765,Furniture,Chairs,Dining Chair,27418.33,7,0.0,2673.4
910,ORD-2024-00910,2024-03-05,2024-03-10,First Class,CU4015,Kavita Verma,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-TE-49113,Technology,Laptops,Laptop,118130.5,3,0.3,1111.59
911,ORD-2025-00911,2025-10-10,2025-10-15,First Class,CU2692,Simran Mehta,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-OS-52205,Office Supplies,Binders,Document Folder,1964.69,4,0.1,-110.12
912,ORD-2025-00912,2025-10-25,2025-10-27,Standard Class,CU2241,Neha Verma,Consumer,India,Pune,Maharashtra,411001,West,PR-OS-97919,Furniture,Bookcases,Wooden Bookcase,72120.43,9,0.0,17734.89
913,ORD-2025-00913,2025-04-11,2025-04-12,Same Day,CU9103,Karan Shah,Consumer,India,Delhi,Delhi,110001,Central,PR-FU-74930,Furniture,Furnishings,Wall Clock,10130.34,2,0.15,335.81
914,ORD-2024-00914,2024-05-02,2024-05-04,First Class,CU1631,Rohit Jain,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-FU-75126,Office Supplies,Storage,Storage Box,19789.42,4,0.05,3195.36
915,ORD-2025-00915,2025-05-07,2025-05-09,Standard Class,CU7154,Kavita Gupta,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-FU-19136,Office Supplies,Paper,Copy Paper,6676.18,6,0.0,215.7
916,ORD-2024-00916,2024-11-02,2024-11-06,Second Class,CU3112,Riya Sharma,Consumer,India,Patna,Bihar,800001,East,PR-TE-57361,Furniture,Furnishings,Desk Lamp,69613.39,3,0.15,-6983.8
917,ORD-2025-00917,2025-05-15,2025-05-18,Standard Class,CU1149,Manish Rao,Consumer,India,Pune,Maharashtra,411001,West,PR-OS-54488,Furniture,Bookcases,Office Bookcase,138975.35,9,0.15,8656.03
918,ORD-2024-00918,2024-12-27,2024-12-29,Standard Class,CU2229,Riya Kumar,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-TE-95096,Furniture,Furnishings,Desk Lamp,41674.68,3,0.3,5880.63
919,ORD-2025-00919,2025-06-26,2025-06-29,Standard Class,CU5013,Vikas Shah,Corporate,India,Pune,Maharashtra,411001,West,PR-OS-42799,Technology,Laptops,Gaming Laptop,101480.14,4,0.3,11891.91
920,ORD-2024-00920,2024-01-27,2024-01-31,Standard Class,CU8951,Meena Jain,Home Office,India,Jaipur,Rajasthan,302001,Central,PR-FU-73620,Technology,Phones,Smartphone,359961.79,4,0.3,-48483.59
921,ORD-2025-00921,2025-01-16,2025-01-17,Standard Class,CU8903,Deepak Patil,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-TE-74366,Office Supplies,Binders,File Binder,48695.58,10,0.1,-900.18
922,ORD-2024-00922,2024-04-16,2024-04-17,Standard Class,CU6380,Akash Mehta,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-FU-68770,Office Supplies,Paper,Printer Paper,5866.44,5,0.2,-623.45
923,ORD-2025-00923,2025-10-17,2025-10-19,Standard Class,CU4560,Karan Nair,Consumer,India,Bangalore,Karnataka,560001,South,PR-FU-57656,Furniture,Chairs,Dining Chair,107784.3,9,0.2,19154.2
924,ORD-2024-00924,2024-07-14,2024-07-16,First Class,CU5723,Manish Singh,Consumer,India,Mumbai,Maharashtra,400001,West,PR-FU-93035,Furniture,Furnishings,Desk Lamp,78991.43,4,0.2,-4829.51
925,ORD-2024-00925,2024-08-31,2024-09-05,First Class,CU3182,Akash More,Consumer,India,Patna,Bihar,800001,East,PR-TE-40255,Furniture,Tables,Dining Table,4203.47,1,0.1,761.85
926,ORD-2025-00926,2025-05-13,2025-05-18,Standard Class,CU6629,Riya Singh,Consumer,India,Delhi,Delhi,110001,Central,PR-OS-32789,Technology,Laptops,Gaming Laptop,237587.64,4,0.0,25740.87
927,ORD-2024-00927,2024-08-21,2024-08-23,Same Day,CU3523,Sneha More,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-TE-49038,Technology,Laptops,Business Laptop,112873.6,3,0.0,26036.07
928,ORD-2025-00928,2025-01-31,2025-02-03,First Class,CU2464,Neha Patil,Home Office,India,Pune,Maharashtra,411001,West,PR-OS-21628,Furniture,Tables,Computer Table,173353.86,7,0.05,8166.6
929,ORD-2025-00929,2025-09-02,2025-09-06,Standard Class,CU1063,Deepak Jain,Corporate,India,Pune,Maharashtra,411001,West,PR-OS-84397,Furniture,Chairs,Office Chair,24073.68,8,0.3,-3595.19
930,ORD-2025-00930,2025-09-09,2025-09-12,Second Class,CU1189,Manish Desai,Consumer,India,Pune,Maharashtra,411001,West,PR-FU-17482,Office Supplies,Paper,Notebook,16336.4,10,0.15,1248.0
931,ORD-2025-00931,2025-12-19,2025-12-24,Same Day,CU2135,Rahul Shah,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-TE-21913,Technology,Phones,Android Phone,159730.34,7,0.05,-13847.74
932,ORD-2024-00932,2024-01-07,2024-01-09,Second Class,CU3807,Riya Nair,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-TE-36248,Furniture,Bookcases,Wooden Bookcase,72941.69,6,0.15,7906.85
933,ORD-2025-00933,2025-09-22,2025-09-24,Second Class,CU9108,Anjali Patil,Consumer,India,Hyderabad,Telangana,500001,South,PR-TE-58302,Furniture,Chairs,Executive Chair,38143.05,3,0.05,6437.47
934,ORD-2024-00934,2024-10-21,2024-10-23,Standard Class,CU3109,Simran Shah,Consumer,India,Hyderabad,Telangana,500001,South,PR-OS-83662,Office Supplies,Storage,File Cabinet,27688.65,7,0.1,5844.98
935,ORD-2024-00935,2024-07-07,2024-07-11,Second Class,CU9645,Nisha Sharma,Consumer,India,Patna,Bihar,800001,East,PR-TE-51596,Furniture,Tables,Computer Table,95553.33,10,0.3,-2566.73
936,ORD-2024-00936,2024-07-20,2024-07-22,Standard Class,CU9988,Rohit Verma,Home Office,India,Bangalore,Karnataka,560001,South,PR-TE-88488,Furniture,Furnishings,Desk Lamp,31061.15,2,0.2,-1464.0
937,ORD-2025-00937,2025-08-28,2025-08-30,Second Class,CU8021,Meena Singh,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-TE-63096,Furniture,Chairs,Office Chair,37803.22,9,0.05,3030.55
938,ORD-2024-00938,2024-05-11,2024-05-15,Standard Class,CU1079,Sneha Singh,Corporate,India,Bangalore,Karnataka,560001,South,PR-TE-12966,Office Supplies,Binders,Document Folder,13127.4,3,0.1,-72.71
939,ORD-2024-00939,2024-05-05,2024-05-08,Second Class,CU7856,Rohit Yadav,Home Office,India,Delhi,Delhi,110001,Central,PR-TE-80854,Technology,Accessories,Headphones,193200.83,3,0.2,-10798.45
940,ORD-2025-00940,2025-05-19,2025-05-23,Standard Class,CU4872,Priya Patil,Home Office,India,Pune,Maharashtra,411001,West,PR-TE-46688,Furniture,Bookcases,Office Bookcase,89791.8,4,0.2,5514.51
941,ORD-2025-00941,2025-07-24,2025-07-25,Standard Class,CU5723,Rohit Singh,Consumer,India,Delhi,Delhi,110001,Central,PR-TE-32797,Office Supplies,Storage,Document Storage,8365.44,4,0.2,929.27
942,ORD-2025-00942,2025-11-30,2025-12-05,First Class,CU5407,Nisha Rao,Consumer,India,Patna,Bihar,800001,East,PR-TE-82264,Office Supplies,Binders,Document Folder,15967.9,4,0.15,2464.36
943,ORD-2025-00943,2025-05-28,2025-06-02,Second Class,CU9464,Priya Verma,Corporate,India,Patna,Bihar,800001,East,PR-OS-98196,Furniture,Furnishings,Desk Lamp,52249.22,4,0.3,1632.94
944,ORD-2024-00944,2024-01-16,2024-01-21,First Class,CU1589,Rohit Sharma,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-OS-64056,Technology,Accessories,USB Cable,293327.79,9,0.1,17810.8
945,ORD-2025-00945,2025-11-10,2025-11-15,Second Class,CU4603,Vikas Sharma,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-OS-46681,Office Supplies,Binders,Document Folder,4315.09,2,0.0,-68.62
946,ORD-2024-00946,2024-04-29,2024-04-30,Standard Class,CU4596,Akash Yadav,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-44130,Furniture,Furnishings,Desk Lamp,178383.89,8,0.05,39224.97
947,ORD-2025-00947,2025-06-13,2025-06-18,Standard Class,CU6277,Sneha Singh,Home Office,India,Bangalore,Karnataka,560001,South,PR-FU-56579,Technology,Phones,Business Phone,258712.37,4,0.0,17938.11
948,ORD-2025-00948,2025-08-05,2025-08-07,Standard Class,CU6924,Arjun Verma,Corporate,India,Patna,Bihar,800001,East,PR-OS-59671,Technology,Accessories,Keyboard,332544.04,5,0.0,54456.91
949,ORD-2024-00949,2024-07-20,2024-07-24,Standard Class,CU7255,Sachin Desai,Home Office,India,Kolkata,West Bengal,700001,East,PR-OS-45983,Technology,Laptops,Business Laptop,169943.63,2,0.3,20704.36
950,ORD-2025-00950,2025-08-15,2025-08-20,Standard Class,CU7603,Sachin Singh,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-TE-11403,Technology,Phones,Business Phone,275290.62,9,0.15,32666.25
951,ORD-2024-00951,2024-12-04,2024-12-08,Second Class,CU7023,Arjun Sharma,Home Office,India,Bangalore,Karnataka,560001,South,PR-TE-52337,Technology,Phones,Business Phone,263254.04,7,0.1,59215.23
952,ORD-2024-00952,2024-01-13,2024-01-14,Second Class,CU3520,Pooja Sharma,Consumer,India,Patna,Bihar,800001,East,PR-FU-30098,Technology,Laptops,Gaming Laptop,64556.04,4,0.0,13765.98
953,ORD-2024-00953,2024-02-15,2024-02-16,Second Class,CU5451,Kavita More,Consumer,India,Kolkata,West Bengal,700001,East,PR-TE-22202,Office Supplies,Binders,Document Folder,8530.13,10,0.15,1425.65
954,ORD-2025-00954,2025-12-23,2025-12-24,Standard Class,CU5768,Deepak Jain,Corporate,India,Mumbai,Maharashtra,400001,West,PR-FU-46589,Furniture,Chairs,Dining Chair,73852.03,3,0.15,12007.48
955,ORD-2025-00955,2025-03-24,2025-03-26,First Class,CU2097,Karan Shah,Consumer,India,Pune,Maharashtra,411001,West,PR-OS-91120,Furniture,Furnishings,Desk Lamp,163229.54,10,0.3,-3428.72
956,ORD-2024-00956,2024-06-09,2024-06-10,First Class,CU6546,Amit Kumar,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-OS-93845,Technology,Accessories,Headphones,64810.94,1,0.05,-2929.95
957,ORD-2025-00957,2025-06-16,2025-06-19,Second Class,CU2017,Meena Verma,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-FU-17712,Technology,Laptops,Gaming Laptop,7502.39,3,0.05,-466.0
958,ORD-2025-00958,2025-04-25,2025-04-29,First Class,CU3814,Rohit Gupta,Consumer,India,Patna,Bihar,800001,East,PR-FU-56205,Furniture,Furnishings,Wall Clock,93192.32,7,0.05,-6256.9
959,ORD-2025-00959,2025-05-24,2025-05-26,Standard Class,CU4204,Arjun Jain,Home Office,India,Delhi,Delhi,110001,Central,PR-OS-99343,Office Supplies,Binders,Document Folder,4678.62,2,0.05,185.03
960,ORD-2024-00960,2024-10-27,2024-10-28,First Class,CU7978,Neha Singh,Consumer,India,Ahmedabad,Gujarat,380001,West,PR-TE-50533,Technology,Phones,Business Phone,114901.06,3,0.2,-9360.64
961,ORD-2024-00961,2024-11-20,2024-11-22,Second Class,CU5642,Nisha Patil,Corporate,India,Hyderabad,Telangana,500001,South,PR-OS-61302,Furniture,Tables,Office Table,32350.99,10,0.3,-2630.33
962,ORD-2024-00962,2024-05-15,2024-05-17,Second Class,CU1845,Riya Nair,Home Office,India,Bangalore,Karnataka,560001,South,PR-FU-93247,Technology,Accessories,Keyboard,175166.43,6,0.2,22893.19
963,ORD-2024-00963,2024-01-12,2024-01-14,Second Class,CU8838,Deepak Sharma,Consumer,India,Hyderabad,Telangana,500001,South,PR-TE-75671,Furniture,Tables,Office Table,96499.8,10,0.0,5980.61
964,ORD-2025-00964,2025-07-10,2025-07-12,Standard Class,CU3681,Vikas Nair,Corporate,India,Ahmedabad,Gujarat,380001,West,PR-OS-28639,Furniture,Chairs,Dining Chair,59030.48,4,0.1,-4083.54
965,ORD-2025-00965,2025-12-27,2025-12-31,Standard Class,CU7590,Meena Kumar,Consumer,India,Bangalore,Karnataka,560001,South,PR-OS-37924,Furniture,Furnishings,Table Lamp,51036.6,7,0.15,-3374.05
966,ORD-2024-00966,2024-04-20,2024-04-25,Second Class,CU1360,Sneha More,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-45958,Technology,Laptops,Laptop,7412.62,4,0.3,-152.04
967,ORD-2025-00967,2025-08-10,2025-08-15,Same Day,CU9747,Nisha More,Consumer,India,Delhi,Delhi,110001,Central,PR-TE-88670,Office Supplies,Paper,Printer Paper,2891.44,5,0.3,-218.75
968,ORD-2024-00968,2024-05-19,2024-05-23,Standard Class,CU7185,Pooja Rao,Consumer,India,Delhi,Delhi,110001,Central,PR-FU-66389,Furniture,Tables,Office Table,40093.96,3,0.1,8997.3
969,ORD-2025-00969,2025-11-15,2025-11-18,Standard Class,CU6029,Kavita Shah,Corporate,India,Pune,Maharashtra,411001,West,PR-FU-12774,Office Supplies,Paper,Notebook,28113.49,7,0.2,-1135.61
970,ORD-2024-00970,2024-06-22,2024-06-24,Standard Class,CU4754,Anjali Nair,Consumer,India,Pune,Maharashtra,411001,West,PR-TE-96290,Office Supplies,Storage,File Cabinet,37602.79,9,0.05,3642.28
971,ORD-2024-00971,2024-08-01,2024-08-04,Standard Class,CU4178,Rahul Nair,Consumer,India,Kolkata,West Bengal,700001,East,PR-OS-63642,Furniture,Furnishings,Wall Clock,4278.46,1,0.15,-85.99
972,ORD-2025-00972,2025-03-21,2025-03-22,Second Class,CU3844,Arjun Joshi,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-TE-96340,Office Supplies,Storage,Storage Box,40337.87,9,0.0,8044.56
973,ORD-2025-00973,2025-10-26,2025-10-30,Standard Class,CU2248,Kavita More,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-OS-91006,Office Supplies,Paper,Copy Paper,8913.04,4,0.2,-172.82
974,ORD-2024-00974,2024-05-11,2024-05-12,Standard Class,CU7384,Sachin Patil,Consumer,India,Delhi,Delhi,110001,Central,PR-TE-14486,Furniture,Chairs,Executive Chair,118877.67,8,0.1,-10497.08
975,ORD-2025-00975,2025-05-12,2025-05-14,Standard Class,CU3923,Arjun More,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-OS-29623,Office Supplies,Paper,Notebook,2361.19,9,0.3,-156.87
976,ORD-2025-00976,2025-03-27,2025-03-30,Second Class,CU8595,Manish Rao,Home Office,India,Hyderabad,Telangana,500001,South,PR-TE-99125,Office Supplies,Storage,Document Storage,1116.31,7,0.05,76.75
977,ORD-2024-00977,2024-03-14,2024-03-15,Second Class,CU5834,Akash Verma,Consumer,India,Patna,Bihar,800001,East,PR-TE-86519,Furniture,Chairs,Dining Chair,759.88,1,0.1,-78.78
978,ORD-2024-00978,2024-07-25,2024-07-26,Standard Class,CU5939,Kavita Gupta,Corporate,India,Mumbai,Maharashtra,400001,West,PR-TE-51319,Office Supplies,Paper,Printer Paper,5036.24,3,0.15,-569.48
979,ORD-2025-00979,2025-04-09,2025-04-14,Second Class,CU9449,Priya Sharma,Consumer,India,Jaipur,Rajasthan,302001,Central,PR-OS-30809,Furniture,Tables,Dining Table,24834.05,4,0.2,769.65
980,ORD-2024-00980,2024-07-04,2024-07-06,Standard Class,CU6125,Arjun Joshi,Corporate,India,Kolkata,West Bengal,700001,East,PR-FU-31553,Furniture,Bookcases,Wooden Bookcase,22132.34,1,0.05,3452.05
981,ORD-2025-00981,2025-05-11,2025-05-13,Standard Class,CU7420,Manish Gupta,Corporate,India,Patna,Bihar,800001,East,PR-FU-27991,Office Supplies,Binders,Document Folder,24910.01,8,0.15,5121.67
982,ORD-2025-00982,2025-11-21,2025-11-22,Second Class,CU6274,Anjali Joshi,Consumer,India,Delhi,Delhi,110001,Central,PR-TE-49056,Office Supplies,Binders,File Binder,9569.16,4,0.2,-260.6
983,ORD-2025-00983,2025-02-26,2025-02-28,Standard Class,CU9335,Arjun More,Corporate,India,Chennai,Tamil Nadu,600001,South,PR-TE-30150,Furniture,Bookcases,Office Bookcase,18616.68,4,0.15,-382.49
984,ORD-2025-00984,2025-01-09,2025-01-14,Standard Class,CU1561,Manish Gupta,Consumer,India,Delhi,Delhi,110001,Central,PR-FU-99336,Technology,Laptops,Business Laptop,795205.28,10,0.3,-21575.22
985,ORD-2024-00985,2024-04-15,2024-04-16,Standard Class,CU8518,Pooja Nair,Home Office,India,Bangalore,Karnataka,560001,South,PR-FU-31164,Technology,Accessories,Headphones,451720.37,9,0.2,-581.53
986,ORD-2025-00986,2025-05-09,2025-05-10,First Class,CU6719,Akash Singh,Corporate,India,Kolkata,West Bengal,700001,East,PR-FU-99142,Technology,Laptops,Business Laptop,691608.55,10,0.0,53925.91
987,ORD-2024-00987,2024-04-22,2024-04-26,Standard Class,CU1411,Priya Sharma,Home Office,India,Bangalore,Karnataka,560001,South,PR-TE-90446,Furniture,Bookcases,Office Bookcase,1317.99,2,0.1,230.48
988,ORD-2025-00988,2025-08-04,2025-08-08,First Class,CU5182,Pooja More,Corporate,India,Chennai,Tamil Nadu,600001,South,PR-OS-54700,Technology,Accessories,Mouse,497262.12,6,0.15,-11283.41
989,ORD-2025-00989,2025-12-03,2025-12-05,Standard Class,CU9140,Deepak Joshi,Home Office,India,Bangalore,Karnataka,560001,South,PR-FU-61188,Furniture,Bookcases,Wooden Bookcase,23500.5,1,0.1,1180.54
990,ORD-2024-00990,2024-08-07,2024-08-09,Standard Class,CU5753,Sachin Gupta,Corporate,India,Delhi,Delhi,110001,Central,PR-TE-18645,Furniture,Bookcases,Wooden Bookcase,68229.1,6,0.2,-6617.94
991,ORD-2024-00991,2024-11-28,2024-12-02,Second Class,CU3560,Rahul Shah,Consumer,India,Mumbai,Maharashtra,400001,West,PR-TE-80639,Furniture,Furnishings,Desk Lamp,165914.53,10,0.15,16662.39
992,ORD-2024-00992,2024-05-17,2024-05-20,Standard Class,CU3216,Meena Singh,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-99937,Furniture,Furnishings,Wall Clock,138431.0,8,0.05,12940.65
993,ORD-2025-00993,2025-05-31,2025-06-02,First Class,CU2381,Manish Shah,Consumer,India,Hyderabad,Telangana,500001,South,PR-FU-33867,Technology,Laptops,Business Laptop,84454.88,2,0.1,8097.62
994,ORD-2025-00994,2025-12-23,2025-12-28,Second Class,CU2468,Meena Nair,Corporate,India,Jaipur,Rajasthan,302001,Central,PR-FU-91454,Technology,Laptops,Gaming Laptop,419853.15,10,0.0,90739.44
995,ORD-2024-00995,2024-07-29,2024-08-03,Standard Class,CU6943,Amit Yadav,Consumer,India,Chennai,Tamil Nadu,600001,South,PR-FU-32720,Furniture,Chairs,Office Chair,146904.24,8,0.1,32237.19
996,ORD-2025-00996,2025-02-12,2025-02-16,Second Class,CU7950,Akash Gupta,Home Office,India,Delhi,Delhi,110001,Central,PR-OS-11927,Technology,Laptops,Laptop,358785.59,10,0.1,39378.59
